SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,6079CD,1/16/2009,,9617,USDynamics Corporation,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,2,200,0,400,Normal
Invoice,6079CD,1/16/2009,,9617,USDynamics Corporation,United States,NORTH AMERICA,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,AWR,1,900,0,900,Normal
Invoice,6079CD,1/16/2009,,9617,USDynamics Corporation,United States,NORTH AMERICA,MWO-100-PLW,MWO-PURC,MWO Linear; Purchase/Locked/Win,300-4015-00,AWR,1,6000,300,5700,Normal
Invoice,6079CD,1/16/2009,,9617,USDynamics Corporation,United States,NORTH AMERICA,MWO-105-MLW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,6079CD,1/16/2009,,9617,USDynamics Corporation,United States,NORTH AMERICA,MWO-105-PLW,MWO-PURC,MWO Linear & Layout; Purchase/Locked/Win,300-4015-00,AWR,1,12000,1800,10200,Normal
Invoice,6080MD,1/16/2009,,10010049,Northrop Grumman,United States,NORTH AMERICA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6080MD,1/16/2009,,10010049,Northrop Grumman,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6080MD,1/16/2009,,10010049,Northrop Grumman,United States,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,6081CI,1/16/2009,1601,9620,Phoenix Engineering Corp,Japan,ASIA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,CYB,1,5962.41,0,5962.41,Normal
Invoice,6081CI,1/16/2009,1601,9620,Phoenix Engineering Corp,Japan,ASIA,MWO-225-PFW,MWO-PURC,MWO for MIC/PCB; Purchase/Floating/Win,300-4015-00,CYB,1,39749.37,0,39749.37,Normal
Invoice,6082UI,1/16/2009,1601,6209,Tokyo University of Science,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2710.18,2047.69,662.49,Normal
Invoice,6083MI,1/16/2009,1601,9031,SMK,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,CYB,1,4474.82,0,4474.82,Normal
Invoice,6084MD,1/16/2009,,6084,MEMtronics Corp.,United States,NORTH AMERICA,BACK-MAIN,,"12M Maint, Linear Simulator & Layout. Locked RID#6350",300-4015-00,AWR,1,1800,0,1800,Normal
Invoice,6084MD,1/16/2009,,6084,MEMtronics Corp.,United States,NORTH AMERICA,MWO-105-MLW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,6085CD,1/16/2009,,7840,Northrop Grumman,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,6085CD,1/16/2009,,7840,Northrop Grumman,United States,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6085CD,1/16/2009,,7840,Northrop Grumman,United States,NORTH AMERICA,VSS-350-PLW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Locked/Win,300-4020-00,AWR,1,24000,0,24000,Normal
Invoice,6086MD,1/16/2009,,9256,Comdev-USA,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,2,1200,0,2400,Normal
Invoice,6086MD,1/16/2009,,9256,Comdev-USA,United States,NORTH AMERICA,MWO-205-MFW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,6086MD,1/16/2009,,9256,Comdev-USA,United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,6087MD,1/16/2009,,7784,"Varian, Inc.",United States,NORTH AMERICA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6087MD,1/16/2009,,7784,"Varian, Inc.",United States,NORTH AMERICA,MWO-105-MLW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,6087MD,1/16/2009,,7784,"Varian, Inc.",United States,NORTH AMERICA,MWO-205-MLW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6087MD,1/16/2009,,7784,"Varian, Inc.",United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6087MD,1/16/2009,,7784,"Varian, Inc.",United States,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,4453LD(3),1/24/2009,,6,Microwave Radio Communications,United States,NORTH AMERICA,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/Win,000-2300-00,AWR,1,11200,0,11200,Normal
Invoice,5856OD,1/27/2009,,9298,Honeywell Advanced Technology,United States,NORTH AMERICA,ADMIN FEE,MISC,Admin Fee,300-4000-00,AWR,1,45000,0,45000,Normal
Invoice,6076MD(1),1/27/2009,,8670,TelGaAs Inc.,United States,NORTH AMERICA,MWO-125-MLW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Locked/Win",000-2301-00,AWR,1,2511,0,2511,Normal
Invoice,6076MD(1),1/27/2009,,8670,TelGaAs Inc.,United States,NORTH AMERICA,MWO-205-MLW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,3348,0,3348,Normal
Invoice,6076MD(1),1/27/2009,,8670,TelGaAs Inc.,United States,NORTH AMERICA,VSS-150-MLW,VSS-MAIN,VSS for RF Architecture; 12M Maint/Locked/Win,000-2301-00,AWR,1,1302,0,1302,Normal
Invoice,6098OD,1/27/2009,,7088,Telemakus,United States,NORTH AMERICA,ADMIN FEE,MISC,Admin Fee,300-4000-00,AWR,1,1800,0,1800,Normal
Invoice,4014LI(3)CR,1/28/2009,7396,7045,Microwave and Materials Design,Australia,AUSTRALIA,MWO-125-TLW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Locked/Win",000-2300-00,RES20,2,1638.4,0,3276.8,Normal
Invoice,4594LD(3),1/28/2009,,8841,California Micro Devices,United States,NORTH AMERICA,ANO-200-TFW,,Analog Office Front-End with Si Libs.  Term Floating License for Win.,000-2300-00,AWR,2,3960,0,7920,Normal
Invoice,4594LD(3),1/28/2009,,8841,California Micro Devices,United States,NORTH AMERICA,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,AWR,1,3960,0,3960,Normal
Invoice,4475CD(3),1/29/2009,,8747,"Aethercomm, Inc.",United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,50,0,50,Normal
Invoice,4475CD(3),1/29/2009,,8747,"Aethercomm, Inc.",United States,NORTH AMERICA,MWO-205-MLW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,3150,0,3150,Normal
Invoice,4475CD(3),1/29/2009,,8747,"Aethercomm, Inc.",United States,NORTH AMERICA,MWO-205-PLW,MWO-PURC,MWO NonLinear & Layout; Purchase/Locked/Win,300-4015-00,AWR,1,7000,1050,5950,Normal
Invoice,6102MD,1/29/2009,,1197,Richard Alvarez Consulting,United States,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,4222LID-10,1/30/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,AWR,1,1350,222.05,1127.95,Normal
Invoice,4222LID-10,1/30/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,2,2400,394.81,4010.38,Normal
Invoice,4222LID-10,1/30/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,1,3300,542.86,2757.14,Normal
Invoice,4222LID-10,1/30/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,2,3300,542.86,5514.28,Normal
Invoice,4222LID-10,1/30/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,2,3300,542.86,5514.28,Normal
Invoice,4222LID-10,1/30/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,7,2475,407.15,14474.95,Normal
Invoice,4222LID-10,1/30/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Suite. Term Floating License Sydney,300-4420-00,AWR,1,3312,544.84,2767.16,Normal
Invoice,4222LID-10,1/30/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Engine. Term Floating License Sydney,300-4420-00,AWR,1,2125,349.57,1775.43,Normal
Invoice,4222LID-10,1/30/2009,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Engine. Term Floating License Belfast,300-4420-00,AWR,1,2125,349.57,1775.43,Normal
Invoice,6089MI,1/30/2009,1601,4366,"Mitsubishi Heavy Industries, Ltd",Japan,ASIA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,CYB,1,5962.41,0,5962.41,Normal
Invoice,6090TI,1/30/2009,2343,9459,Cambridge Consultants Ltd.,United Kingdom,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,INT,1,297.78,0,297.78,Normal
Invoice,6090TI,1/30/2009,2343,9459,Cambridge Consultants Ltd.,United Kingdom,EUROPE,MWO-226-TLW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Locked/Win,000-2300-00,INT,1,4064.7,0,4064.7,Normal
Invoice,6090TI,1/30/2009,2343,9459,Cambridge Consultants Ltd.,United Kingdom,EUROPE,VSS-250-TLW,VSS-TERM,VSS for Communication Signals; Term/Locked/Win,000-2300-00,INT,1,1027.34,0,1027.34,Normal
Invoice,6091MI,1/30/2009,1601,7117,Denso,Japan,ASIA,ANO-200-MLW,,"12M Maint, Analog Office Front-End with Si Libs. Locked RID #8253",000-2301-00,CYB,1,3728.01,0,3728.01,Normal
Invoice,6091MI,1/30/2009,1601,7117,Denso,Japan,ASIA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,CYB,1,3317.92,0,3317.92,Normal
Invoice,6092OD,1/30/2009,,33,Anritsu,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,150,0,150,Normal
Invoice,6093MI,1/30/2009,1541,4840,Baker Hughes,Germany,EUROPE,APL-100-MLW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Locked/Win,000-2301-00,RES30,1,334,0,334,Normal
Invoice,6093MI,1/30/2009,1541,4840,Baker Hughes,Germany,EUROPE,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,RES30,1,848.74,0,848.74,Normal
Invoice,6093MI,1/30/2009,1541,4840,Baker Hughes,Germany,EUROPE,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,RES30,1,176.82,0,176.82,Normal
Invoice,6093MI,1/30/2009,1541,4840,Baker Hughes,Germany,EUROPE,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,RES30,1,2357.6,0,2357.6,Normal
Invoice,6094UI,1/30/2009,1601,8795,Niihama National College of Technology,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2710.18,2047.69,662.49,Normal
Invoice,6095MI,1/30/2009,957,10010149,Intracom SA,Greece,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES30,1,3489.25,0,3489.25,Normal
Invoice,6096CD-UP,1/30/2009,,77,Broadcom Corporation,United States,NORTH AMERICA,UPG-MAIN,,MWO-100-M0W upgrade to be co-terminus with existing licenses,000-2301-00,AWR,1,134,0,134,Normal
Invoice,6096CD-UP,1/30/2009,,77,Broadcom Corporation,United States,NORTH AMERICA,UPG-PROD,,MWO-100-PFW upgraded to MWO-100-P0W,300-4015-00,AWR,1,6400,0,6400,Normal
Invoice,6097MI,1/30/2009,957,806,ASK Industries Spa,Italy,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES30,1,3489.25,0,3489.25,Normal
Invoice,6099MD,1/30/2009,,6,Microwave Radio Communications,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,2,4100,0,8200,Normal
Invoice,6100TI,1/30/2009,1541,9566,Qest GmbH,Germany,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,RES30,1,188.61,0,188.61,Normal
Invoice,6100TI,1/30/2009,1541,9566,Qest GmbH,Germany,EUROPE,MWO-125-TLW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Locked/Win",000-2300-00,RES30,1,6176.91,0,6176.91,Normal
Invoice,6101MD,1/30/2009,,366,Alcatel-Lucent Technologies,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,2,5400,0,10800,Normal
Invoice,6103MI,1/30/2009,957,115,CIAS,Italy,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES30,1,3489.25,0,3489.25,Normal
Invoice,6104TI,1/30/2009,2343,9634,Etherstack,United Kingdom,EUROPE,MWO-100-TLW,MWO-TERM,MWO Linear; Term/Locked/Win,000-2300-00,INT,1,2977.8,0,2977.8,Normal
Invoice,4521LD(3),1/31/2009,,6,Microwave Radio Communications,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,1,11200,560,10640,Normal
Invoice,5578TD-4,2/1/2009,,630,REMEC Defense and Space,United States,NORTH AMERICA,ANO-229-TFW,ANO-TERM,ANO for RFIC; Term/Floating/Win,000-2300-00,AWR,1,7875,3319,4556,Normal
Invoice,5578TD-4,2/1/2009,,630,REMEC Defense and Space,United States,NORTH AMERICA,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,AWR,2,2625,632,3986,Normal
Invoice,5578TD-4,2/1/2009,,630,REMEC Defense and Space,United States,NORTH AMERICA,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,AWR,1,2100,506,1594,Normal
Invoice,5578TD-4,2/1/2009,,630,REMEC Defense and Space,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,13,3150,1726,18512,Normal
Invoice,5578TD-4,2/1/2009,,630,REMEC Defense and Space,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,15,4200,2421,26685,Normal
Invoice,5836TD-2,2/1/2009,,8256,REMEC Broadband Wireless,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,7,6300,3130.99,22183.07,Normal
Invoice,5836TD-2,2/1/2009,,8256,REMEC Broadband Wireless,United States,NORTH AMERICA,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/Win,000-2300-00,AWR,1,5600,2783.07,2816.93,Normal
Invoice,4623TI-8,2/2/2009,,210,Saab Microwave Systems,Sweden,EUROPE,ADS-100-TFW,ADS-TERM,Agilent EEsof ADS to MWO Translator; Term/Floating/Win,000-2300-00,INT,1,2022.22,1117.72,904.5,Normal
Invoice,4623TI-8,2/2/2009,,210,Saab Microwave Systems,Sweden,EUROPE,ANO-229-TFW,ANO-TERM,ANO for RFIC; Term/Floating/Win,000-2300-00,INT,2,3412.5,1886.12,3052.76,Normal
Invoice,4623TI-8,2/2/2009,,210,Saab Microwave Systems,Sweden,EUROPE,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,INT,35,606.67,335.31,9497.6,Normal
Invoice,4623TI-8,2/2/2009,,210,Saab Microwave Systems,Sweden,EUROPE,CAL-100-TFW,CAL-TERM,Mentor Calibre DRC/LVS Verification Interface; Term/Floating/Win,000-2300-00,INT,2,1137.5,628.71,1017.58,Normal
Invoice,4623TI-8,2/2/2009,,210,Saab Microwave Systems,Sweden,EUROPE,FIL-100-TFW,FIL-TERM,Nuhertz Filter Synthesis; Term/Floating/Win,000-2300-00,INT,4,379.17,209.57,678.4,Normal
Invoice,4623TI-8,2/2/2009,,210,Saab Microwave Systems,Sweden,EUROPE,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,INT,2,758.33,419.14,678.38,Normal
Invoice,4623TI-8,2/2/2009,,210,Saab Microwave Systems,Sweden,EUROPE,MOD-100-TFW,,Modelithics CLR Model Library.  Term Floating License for Win.,300-4000-00,,1,505.55,279.42,226.13,Normal
Invoice,4623TI-8,2/2/2009,,210,Saab Microwave Systems,Sweden,EUROPE,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,INT,35,1668.33,922.1,26118.05,Normal
Invoice,4623TI-8,2/2/2009,,210,Saab Microwave Systems,Sweden,EUROPE,SPC-100-TFW,SPC-TERM,Cadence Spectre Simulator Interface; Term/Floating/Win,000-2300-00,INT,2,758.33,419.14,678.38,Normal
Invoice,4623TI-8,2/2/2009,,210,Saab Microwave Systems,Sweden,EUROPE,TSW-100-TFW,TSW-TERM,TestWave Instrumentation Interface; Term/Floating/Win,000-2300-00,INT,1,252.74,139.72,113.02,Normal
Invoice,4623TI-8,2/2/2009,,210,Saab Microwave Systems,Sweden,EUROPE,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/Win,000-2300-00,INT,5,910,502.96,2035.2,Normal
Invoice,4847TI(2)C,2/2/2009,,396,Microelectronics Technology,"Taiwan,",ASIA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,20,4095,3157.5,18750,Normal
Invoice,5666TD-4,2/4/2009,,8957,Nitronex Corporation,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,2,3150,630,5040,Normal
Invoice,5666TD-4,2/4/2009,,8957,Nitronex Corporation,United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,3,2362.5,472.5,5670,Normal
Invoice,5666TD-4,2/4/2009,,8957,Nitronex Corporation,United States,NORTH AMERICA,WIZ-100-TLW,WIZ-TERM,Library Development Wizard; Term/Locked/Win,000-2300-00,AWR,1,2625,1312.5,1312.5,Normal
Invoice,6106MI,2/5/2009,1541,10010103,FGAN,Germany,EUROPE,APL-100-MFW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/Win,000-2301-00,RES30,1,2057.29,308.59,1748.69,Normal
Invoice,6106MI,2/5/2009,1541,10010103,FGAN,Germany,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,RES30,1,4582.14,687.32,3894.82,Normal
Invoice,6107TD,2/5/2009,,9622,Cobham M/A-COM,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,2,1767,0,3534,Normal
Invoice,6107TD,2/5/2009,,9622,Cobham M/A-COM,United States,NORTH AMERICA,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/Win,000-2300-00,AWR,2,1731,0,3462,Normal
Invoice,6108MI,2/5/2009,1601,8798,Tektronix Japan,Japan,ASIA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,CYB,1,3351.56,0,3351.56,Normal
Invoice,6108MI,2/5/2009,1601,8798,Tektronix Japan,Japan,ASIA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/Win,000-2301-00,CYB,1,6022.85,0,6022.85,Normal
Invoice,6109MD,2/5/2009,957,3300,Galileo Avionica,Italy,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,RES30,3,4582.14,0,13746.41,Normal
Invoice,6111CI,2/5/2009,2343,3337,BSC Filters,United Kingdom,EUROPE,FIL-100-MFW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Floating/Win,000-2301-00,INT,1,1594.56,0,1594.56,Normal
Invoice,6111CI,2/5/2009,2343,3337,BSC Filters,United Kingdom,EUROPE,FIL-100-PFW,FIL-PURC,Nuhertz Filter Synthesis; Purchase/Floating/Win,300-4000-00,INT,1,9393.41,0,9393.41,Normal
Invoice,6112MI,2/5/2009,2343,4326,Sarantel Limited,United Kingdom,EUROPE,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,INT,1,1014.72,0,1014.72,Normal
Invoice,6112MI,2/5/2009,2343,4326,Sarantel Limited,United Kingdom,EUROPE,MWO-125-MLW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Locked/Win",000-2301-00,INT,1,2899.2,0,2899.2,Normal
Invoice,6113MI,2/5/2009,2343,7403,Labtech Microwave,United Kingdom,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,4348.8,0,4348.8,Normal
Invoice,4532CD(3),2/8/2009,,5796,WV Communications,United States,NORTH AMERICA,MWO-220-MLW,,"12M Maint, Linear, HB & EM Sim. Locked License for Win",300-4000-00,,1,2930,0,2930,Normal
Invoice,4532CD(3),2/8/2009,,5796,WV Communications,United States,NORTH AMERICA,MWO-220-PLW,,"Linear, HB & EM Simulators. Perpetual Locked License for Win.",300-4000-00,,1,7000,1540,5460,Normal
Invoice,6124OD,2/11/2009,,9642,DCM Industires,United States,NORTH AMERICA,ADMIN FEE,MISC,Admin Fee,300-4000-00,AWR,1,5000,0,5000,Normal
Invoice,6117MI(1),2/12/2009,8930,10010180-KK,Toshiba Corporation,Japan,ASIA,MWO-125-MLW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Locked/Win",000-2301-00,JAP,1,2610.45,0,2610.45,Normal
Invoice,6117MI(1),2/12/2009,8930,10010180-KK,Toshiba Corporation,Japan,ASIA,TAX,MISC,Japan Consumption Tax,000-2230-00,JAP,1,130.52,0,130.52,Normal
Invoice,5325TI(2),2/13/2009,,662,Transcom Inc.,Taiwan R.O.C.,EUROPE,ADMIN FEE,MISC,Admin Fee,300-4000-00,INT,1,10000,0,10000,Normal
Invoice,5325TI(2),2/13/2009,,662,Transcom Inc.,Taiwan R.O.C.,EUROPE,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,INT,2,12285,3194.1,18181.8,Normal
Invoice,5325TI(2),2/13/2009,,662,Transcom Inc.,Taiwan R.O.C.,EUROPE,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,INT,1,16380,4258.8,12121.2,Normal
Invoice,5385CI(2),2/13/2009,,9410,Universal Scientific Industrial Co. Ltd,Taiwan R.O.C.,ASIA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,INT,3,7020,0,21060,Normal
Invoice,5385CI(2),2/13/2009,,9410,Universal Scientific Industrial Co. Ltd,Taiwan R.O.C.,ASIA,MWO-225-PFW,MWO-PURC,MWO for MIC/PCB; Purchase/Floating/Win,300-4015-00,INT,1,46800,17860,28940,Normal
Invoice,6069CD,2/13/2009,SHI,9402,Hitachi America Ltd. Global,United States,NORTH AMERICA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6069CD,2/13/2009,SHI,9402,Hitachi America Ltd. Global,United States,NORTH AMERICA,HSP-100-PLW,HSP-PURC,Synopsys HSPICE and Simulation Interface; Purchase/Locked/Win,300-4000-00,AWR,1,18000,2160,15840,Normal
Invoice,6069CD,2/13/2009,SHI,9402,Hitachi America Ltd. Global,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6069CD,2/13/2009,SHI,9402,Hitachi America Ltd. Global,United States,NORTH AMERICA,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/Win,300-4015-00,AWR,1,27000,3240,23760,Normal
Invoice,6088UI,2/13/2009,9568,9627,Universiti Teknologi Petronas,Malaysia,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,2640,0,2640,Normal
Invoice,6105CI,2/13/2009,8930,9411,NEC Corporation,Japan,ASIA,MWO-105-MFW,MWO-MAIN,MWO Linear & Layout; 12M Maint/Floating/Win,000-2301-00,JAP,1,3982.05,0,3982.05,Normal
Invoice,6105CI,2/13/2009,8930,9411,NEC Corporation,Japan,ASIA,MWO-105-PFW,MWO-PURC,MWO Linear & Layout; Purchase/Floating/Win,300-4015-00,JAP,1,26547,9722.84,16824.16,Normal
Invoice,6105CI,2/13/2009,8930,9411,NEC Corporation,Japan,ASIA,MWO-205-MFW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Floating/Win,000-2301-00,JAP,1,7964.1,0,7964.1,Normal
Invoice,6105CI,2/13/2009,8930,9411,NEC Corporation,Japan,ASIA,MWO-205-PFW,MWO-PURC,MWO NonLinear & Layout; Purchase/Floating/Win,300-4015-00,JAP,1,53094,19445.68,33648.32,Normal
