SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,8519PI-UP,7/20/2012,8930,4307-KK,Toshiba Corporation,Japan,ASIA,UPG-PROD,MISC,upgrade MWO-228-PLW(RID#5505) to MWO-246-PLW(RID#21468),300-4015-00,JAP,1,10220.82,630.91,9589.91,Normal
Invoice,8520MI,7/20/2012,1582,4488,Omni-Pless,South Africa,AFRICA,MWO-200-MFW,MWO-MAIN,MWO NonLinear: HB; 12M Maint/Floating/RID#4895,000-2301-00,RES20,1,4160.00,0.00,4160.00,Normal
Invoice,8522MI,7/20/2012,2343,9268,Radio Design,United Kingdom,EUROPE,MWO-125-MLW,MWO-MAIN,"MWO Linear: EMSight, Layout; 12M Maint/Locked/RID#14299",000-2301-00,EUR,1,4043.52,0.00,4043.52,Normal
Invoice,8523PD,7/20/2012,,9436,ARS Products LLC,US,NORTH AMERICA,MWO-449-PLW,MWO-PURC,MWO for MMIC/Modules; Purchase/Locked/RID#21470,300-4015-00,AWR,1,60000.00,6000.00,54000.00,Normal
Invoice,8525CI,7/20/2012,2343,8683,Selex Communications Ltd,United Kingdom,EUROPE,MWO-226-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#21472,300-4015-00,EUR,1,35458.56,7091.71,28366.85,Normal
Invoice,8525CI,7/20/2012,2343,8683,Selex Communications Ltd,United Kingdom,EUROPE,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#21472,000-2301-00,EUR,1,6531.84,0.00,6531.84,Normal
Invoice,8525CI,7/20/2012,2343,8683,Selex Communications Ltd,United Kingdom,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,EUR,1,311.04,0.00,311.04,Normal
Invoice,8525CI,7/20/2012,2343,8683,Selex Communications Ltd,United Kingdom,EUROPE,VSS-250-PLW,VSS-PURC,VSS for Communication Signals; Purchase/Locked/RID#21473,300-4020-00,EUR,1,22394.88,4478.98,17915.90,Normal
Invoice,8525CI,7/20/2012,2343,8683,Selex Communications Ltd,United Kingdom,EUROPE,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/RID#21473,000-2301-00,EUR,1,4043.52,0.00,4043.52,Normal
Invoice,8526TI(1),7/20/2012,2343,8956,Zinwave Ltd.,United Kingdom,EUROPE,MWO-100-TLW,MWO-TERM,MWO Linear; Term/Locked/21475,000-2300-00,EUR,2,2643.84,264.38,4758.91,Normal
Invoice,8526TI(1),7/20/2012,2343,8956,Zinwave Ltd.,United Kingdom,EUROPE,VSS-150-TLW,VSS-TERM,VSS for RF Architecture; Term/Locked/RID#21476,000-2300-00,EUR,1,4043.52,404.35,3639.17,Normal
Invoice,8526TI(1),7/20/2012,2343,8956,Zinwave Ltd.,United Kingdom,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,EUR,3,311.04,0.00,933.12,Normal
Invoice,8527MD,7/20/2012,,9436,ARS Products LLC,US,NORTH AMERICA,MWO-449-MFW,MWO-MAIN,MWO for MMIC/Modules; 12M Maint/Floating/RID#21470,000-2301-00,AWR,1,10800.00,0.00,10800.00,Normal
Invoice,8528CI,7/20/2012,,10711,Simicon LTD,Russia,EUROPE,MWO-226-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#21478,300-4015-00,EUR,1,32337.72,0.00,32337.72,Normal
Invoice,8528CI,7/20/2012,,10711,Simicon LTD,Russia,EUROPE,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#21478,000-2301-00,EUR,1,5890.98,0.00,5890.98,Normal
Invoice,8529TD,7/20/2012,,2027,Northrop Grumman,US,NORTH AMERICA,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/RID#21489,000-2300-00,AWR,1,14400.00,0.00,14400.00,Normal
Invoice,8530MI,7/20/2012,8930,10213-KK,Tokyo Drawing Ltd.,JAPAN,ASIA,MWO-136-MFW,MWO-MAIN,"MWO Linear: AXIEM DS, Layout, iNets - Floating - Maintenance; 12M Maint/Floating/RID#18290",000-2301-00,JAP,1,9842.27,984.23,8858.04,Normal
Invoice,8530MI,7/20/2012,8930,10213-KK,Tokyo Drawing Ltd.,JAPAN,ASIA,HSP-100-MFW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Floating/RID#18291,000-2301-00,JAP,1,7444.79,0.00,7444.79,Normal
Invoice,8531UI,7/20/2012,10083,10492,National Kaohsiung Marine University NKMU,TAIWAN,ASIA,MWO-449-UFW,MWO-UNIV,Microwave Office University 40-License Package w/ APLAC & AXIEM,300-4000-00,RES30,1,4200.00,3980.00,220.00,Normal
Invoice,8532MD,7/20/2012,,7957,AR rf/microwave instrumentation,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#19963,000-2301-00,AWR,2,6900.00,0.00,13800.00,Normal
Invoice,8532MD,7/20/2012,,7957,AR rf/microwave instrumentation,US,NORTH AMERICA,MWO-246-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#19965,000-2301-00,AWR,1,10100.00,0.00,10100.00,Normal
Invoice,8533TD 1/6,7/20/2012,,10715,Star Dynamics Corporation,US,NORTH AMERICA,MWO-246-TLW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Locked/RID#21491,000-2300-00,AWR,1,7350.00,0.00,7350.00,Normal
Invoice,8533TD 1/6,7/20/2012,,10715,Star Dynamics Corporation,US,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,33.34,0.00,33.34,Normal
Invoice,8534MI,7/20/2012,8930,4307-KK,Toshiba Corporation,Japan,ASIA,UPG-MAIN,MISC,upgrade maintenance,000-2301-00,JAP,1,5047.32,0.00,5047.32,Normal
Invoice,8534MI,7/20/2012,8930,4307-KK,Toshiba Corporation,Japan,ASIA,UPG-MAIN,MISC,upgrade maintenance,000-2301-00,JAP,1,1261.83,0.00,1261.83,Normal
Invoice,8535MI,7/20/2012,957,8736,Selex Galileo,Italy,EUROPE,MWO-246-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#17513,000-2301-00,RES30,1,6668.09,0.00,6668.09,Normal
Invoice,8536TI(1),7/27/2012,,10689,RFMICROTEK,GHANA,EUROPE,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/RID#21497,000-2300-00,INT,1,15200.00,8600.00,6600.00,Normal
Invoice,8537MI,7/27/2012,1447,7918,Benchmark Electronics,NETHERLANDS,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#6916,000-2301-00,RES20,1,6216.86,0.00,6216.86,Normal
Invoice,8538TD,7/27/2012,,10716,Souzou Technology,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/RID#21499,000-2300-00,AWR,1,4050.00,0.00,4050.00,Normal
Invoice,8538TD,7/27/2012,,10716,Souzou Technology,US,NORTH AMERICA,XEM-100-TLW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Locked/RID#21500,000-2300-00,AWR,1,3050.00,0.00,3050.00,Normal
Invoice,8539CD(1),7/27/2012,,10717,Midwest Microwave Solutions Inc.,US,NORTH AMERICA,MWO-125-PLW,MWO-PURC,"MWO Linear: EMSight, Layout; Purchase/Locked/RID#21501",300-4015-00,AWR,1,6000.00,1200.00,4800.00,Normal
Invoice,8539CD(1),7/27/2012,,10717,Midwest Microwave Solutions Inc.,US,NORTH AMERICA,MWO-125-MLW,MWO-MAIN,"MWO Linear: EMSight, Layout; 12M Maint/Locked/RID#21501",000-2301-00,AWR,1,3069.00,0.00,3069.00,Normal
Invoice,8539CD(1),7/27/2012,,10717,Midwest Microwave Solutions Inc.,US,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200.00,0.00,200.00,Normal
Invoice,8540CI,7/27/2012,10052,10720,SK Telecom,SOUTH KOREA,ASIA,VSS-350-PLW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Locked/RID#21519,300-4020-00,INT,1,30337.57,7584.39,22753.18,Normal
Invoice,8540CI,7/27/2012,10052,10720,SK Telecom,SOUTH KOREA,ASIA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/RID#21519,000-2301-00,INT,1,5523.89,0.00,5523.89,Normal
Invoice,8540CI,7/27/2012,10052,10720,SK Telecom,SOUTH KOREA,ASIA,TSW-100-PLW,TSW-PURC,TestWave Instrumentation Interface; Purchase/Locked/RID#21520,300-4000-00,INT,1,6313.02,0.00,6313.02,Normal
Invoice,8540CI,7/27/2012,10052,10720,SK Telecom,SOUTH KOREA,ASIA,TSW-100-MLW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Locked/RID#21520,000-2301-00,INT,1,1139.85,0.00,1139.85,Normal
Invoice,8540CI,7/27/2012,10052,10720,SK Telecom,SOUTH KOREA,ASIA,WIQ-100-PLW,WIQ-PURC,Rohde & Schwarz WinIQSIM2 Signal Generator for VSS; Purchase/Locked/RID#21521,300-4000-00,INT,1,9469.53,0.00,9469.53,Normal
Invoice,8540CI,7/27/2012,10052,10720,SK Telecom,SOUTH KOREA,ASIA,WIQ-100-MLW,WIQ-MAIN,Rohde & Schwarz WinIQSIM2 Signal Generator for VSS; 12M Maint/Locked/RID#21521,000-2301-00,INT,1,1753.62,0.00,1753.62,Normal
Invoice,8541MD-UP,7/27/2012,,669,Richardson Electronics Ltd,US,NORTH AMERICA,RTM,MISC,Return to Maintenance MWO-225-PFW from 2009.11.06,300-4015-00,AWR,1,12600.00,6174.00,6426.00,Normal
Invoice,8541MD-UP,7/27/2012,,669,Richardson Electronics Ltd,US,NORTH AMERICA,UPG-PROD,MISC,Upgrade of MWO-225-PFW(RID13510)  to MWO-225-POW(RID#21510),300-4000-00,AWR,1,28800.00,28800.00,0.00,Normal
Invoice,8541MD-UP,7/27/2012,,669,Richardson Electronics Ltd,US,NORTH AMERICA,MWO-225-M0W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN WW/RID#21510,000-2301-00,AWR,1,11700.00,0.00,11700.00,Normal
Invoice,8542MI,7/27/2012,7696,10292,EGATEL S.L.,SPAIN,EUROPE,MWO-246-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#18229,000-2301-00,RES20,1,6918.77,0.00,6918.77,Normal
Invoice,8542MI,7/27/2012,7696,10292,EGATEL S.L.,SPAIN,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,RES20,1,200.54,0.00,200.54,Normal
Invoice,8543CI,7/27/2012,5127,10722,Z119 Factory,Vietnam,ASIA,MWO-246-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#21552,300-4015-00,RES30,1,35280.00,23730.00,11550.00,Normal
Invoice,8543CI,7/27/2012,5127,10722,Z119 Factory,Vietnam,ASIA,MWO-246-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#21552,000-2301-00,RES30,1,6370.00,0.00,6370.00,Normal
Invoice,8268MD(2),7/29/2012,,9322,TRAK Microwave Corporation,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#14326,000-2301-00,AWR,6,5301.00,0.00,31806.00,Normal
Invoice,8268MD(2),7/29/2012,,9322,TRAK Microwave Corporation,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#14327,000-2301-00,AWR,1,5301.00,0.00,5301.00,Normal
Invoice,8268MD(2),7/29/2012,,9322,TRAK Microwave Corporation,US,NORTH AMERICA,APL-100-MFW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/RID#14328,000-2301-00,AWR,1,2232.00,0.00,2232.00,Normal
Invoice,8268MD(2),7/29/2012,,9322,TRAK Microwave Corporation,US,NORTH AMERICA,ACE-100-MFW,ACE-MAIN,ACE - Automated Circuit Extraction Technology; 12M Maint/Floating/RID#17877,000-2301-00,AWR,1,1116.00,0.00,1116.00,Normal
Invoice,7969CD-UP4,7/31/2012,,9160,Array Wireless Incorporated,US,NORTH AMERICA,RTM,MISC,Return to Maintenance MWO-205-MLW (RID#13300),300-4015-00,AWR,1,1694.90,968.51,726.39,Normal
Invoice,7969CD-UP4,7/31/2012,,9160,Array Wireless Incorporated,US,NORTH AMERICA,UPG-PROD,MISC,upgrade RID#13300 MWO-205-PLW to RID#20191 MWO-226-PLW,300-4015-00,AWR,1,907.98,227.00,680.98,Normal
Invoice,7969CD-UP4,7/31/2012,,9160,Array Wireless Incorporated,US,NORTH AMERICA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#20191,000-2301-00,AWR,1,867.63,0.00,867.63,Normal
Invoice,8544TD(1),7/31/2012,,6757,Texas Instruments Inc.,US,NORTH AMERICA,MWO-125-T0W,MWO-TERM,"MWO Linear: EMSight, Layout; Term/WAN WW/RID#21551",000-2300-00,AWR,1,15200.00,6515.00,8685.00,Normal
Invoice,8545MD,7/31/2012,,406,Mid-Atlantic RF Systems,US,NORTH AMERICA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#5449,000-2301-00,AWR,1,5200.00,0.00,5200.00,Normal
Invoice,8546MI,7/31/2012,8930,644-KK,TDK-EPC Corporation,JAPAN,ASIA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/RID#12401,000-2301-00,JAP,2,2523.66,0.00,5047.32,Normal
Invoice,8546MI,7/31/2012,8930,644-KK,TDK-EPC Corporation,JAPAN,ASIA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/RID#15537,000-2301-00,JAP,2,2523.66,0.00,5047.32,Normal
Invoice,8547MI,7/31/2012,8930,9244-KK,TDK-EPC Corporation - Konoura Plant,JAPAN,ASIA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/RID#12400,000-2301-00,JAP,4,2523.66,0.00,10094.64,Normal
Invoice,8547MI,7/31/2012,8930,9244-KK,TDK-EPC Corporation - Konoura Plant,JAPAN,ASIA,FIL-300-MFW,FIL-MAIN,AWR iFilter - Advanced Synthesis Solution; 12M Maint/Floating/RID#15525,000-2301-00,JAP,1,4164.04,0.00,4164.04,Normal
Invoice,8548MD,7/31/2012,,1850,Northrop Grumman,US,NORTH AMERICA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#5372,000-2301-00,AWR,1,5200.00,0.00,5200.00,Normal
Invoice,8548MD,7/31/2012,,1850,Northrop Grumman,US,NORTH AMERICA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/RID#12419,000-2301-00,AWR,1,3300.00,0.00,3300.00,Normal
Invoice,8549MD,7/31/2012,,9228,"Itron, Inc.",US,NORTH AMERICA,MWO-125-MFW,MWO-MAIN,"MWO Linear: EMSight, Layout; 12M Maint/Floating/RID#12392",000-2301-00,AWR,1,4400.00,0.00,4400.00,Normal
Invoice,8550TI,7/31/2012,2343,2105,SELEX Gallileo Ltd.,United Kingdom,EUROPE,LVW-100-T1W,LVW-TERM,LabVIEW Integration in VSS; Term/WAN 1 TZ/RID#21556,000-2300-00,EUR,1,933.12,0.00,933.12,Normal
Invoice,8551MI(1),7/31/2012,10083,3125,Wistron NeWeb Corp,Taiwan,ASIA,MWO-100-MFW,MWO-MAIN,MWO Linear; 14M Maint/Floating/RID#21561,000-2301-00,RES20,6,1773.33,0.00,10640.00,Normal
Invoice,8551MI(1),7/31/2012,10083,3125,Wistron NeWeb Corp,Taiwan,ASIA,MWO-105-MFW,MWO-MAIN,MWO Linear: Layout; 14M Maint/Floating/Win,000-2301-00,RES20,1,3946.67,0.00,3946.67,Normal
Invoice,8551MI(1),7/31/2012,10083,3125,Wistron NeWeb Corp,Taiwan,ASIA,MWO-246-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 14M Maint/Floating/RID#21563,000-2301-00,RES20,2,12320.00,0.00,24640.00,Normal
Invoice,8551MI(1),7/31/2012,10083,3125,Wistron NeWeb Corp,Taiwan,ASIA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 14M Maint/Floating/RID#21564,000-2301-00,RES20,1,7000.00,0.00,7000.00,Normal
Invoice,8551MI(1),7/31/2012,10083,3125,Wistron NeWeb Corp,Taiwan,ASIA,ACE-100-MFW,ACE-MAIN,ACE - Automated Circuit Extraction Technology; 14M Maint/Floating/RID#21565,000-2301-00,RES20,1,1773.33,0.00,1773.33,Normal
Invoice,8552CD,7/31/2012,8930,10697-KK,Fujitsu Laboratories Ltd. - KSP,JAPAN,ASIA,APL-100-PLW,APL-PURC,APLAC Time-Domain Simulator; Purchase/Locked/RID#21566,300-4010-00,JAP,1,20441.64,3066.25,17375.39,Normal
Invoice,8552CD,7/31/2012,8930,10697-KK,Fujitsu Laboratories Ltd. - KSP,JAPAN,ASIA,APL-100-MLW,APL-MAIN,APLAC Time-Domain Simulator; 8M Maint/Locked/RID#21566,000-2301-00,JAP,1,2523.66,0.00,2523.66,Normal
Invoice,8552CD,7/31/2012,8930,10697-KK,Fujitsu Laboratories Ltd. - KSP,JAPAN,ASIA,APL-110-PLW,APL-PURC,APLAC Envelope Simulation; Purchase/Locked/RID#21567,300-4010-00,JAP,1,25615.14,3842.27,21772.87,Normal
Invoice,8552CD,7/31/2012,8930,10697-KK,Fujitsu Laboratories Ltd. - KSP,JAPAN,ASIA,APL-110-MLW,APL-MAIN,APLAC Envelope Simulation; 8M Maint/Locked/RID#21567,000-2301-00,JAP,1,3116.72,0.00,3116.72,Normal
Invoice,8552CD,7/31/2012,8930,10697-KK,Fujitsu Laboratories Ltd. - KSP,JAPAN,ASIA,LVW-100-PLW,LVW-PURC,LabVIEW Integration in VSS; Purchase/Locked/RID#21568,300-4020-00,JAP,1,2649.84,397.48,2252.37,Normal
Invoice,8552CD,7/31/2012,8930,10697-KK,Fujitsu Laboratories Ltd. - KSP,JAPAN,ASIA,LVW-100-MLW,LVW-MAIN,LabVIEW Integration in VSS; 8M Maint/Locked/RID#21568,000-2301-00,JAP,1,336.91,0.00,336.91,Normal
Invoice,7292TD(3),8/1/2012,,9202,Microwave Solutions,US,NORTH AMERICA,MWO-226-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#18392,000-2300-00,AWR,1,13300.00,1995.00,11305.00,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,MWO-125-M0W,MWO-MAIN,"MWO Linear: EMSight, Layout; 12M Maint/WAN WW/RID#13781",000-2301-00,AWR,2,1213.75,0.00,2427.50,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,MWO-226-M0W,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/WAN WW/RID#13782,000-2301-00,AWR,2,1921.75,0.00,3843.50,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,VSS-250-M0W,VSS-MAIN,VSS for Communication Signals; 12M Maint/WAN WW/Win,000-2301-00,AWR,1,1213.75,0.00,1213.75,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,ANO-229-M0W,ANO-MAIN,ANO for RFIC; 12M Maint/WAN WW/RID#13784,000-2301-00,AWR,1,5360.25,0.00,5360.25,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,HSP-100-M0W,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/WAN WW/RID#13785,000-2301-00,AWR,1,1213.75,0.00,1213.75,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,XEM-100-M0W,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/WAN WW/RID#19387,000-2301-00,AWR,1,1820.50,0.00,1820.50,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,FIL-100-M0W,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/WAN WW/RID#13786,000-2301-00,AWR,1,505.75,0.00,505.75,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,ACS-200-M0W,ACS-MAIN,ACS ODB++ Import Interface; 12M Maint/WAN WW/RID#19386,000-2301-00,AWR,1,677.75,0.00,677.75,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,MWO-105-M0W,MWO-MAIN,MWO Linear: Layout; 12M Maint/WAN WW/RID#13780,000-2301-00,AWR,1,809.00,0.00,809.00,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,MWO-226-M0W,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/WAN WW/RID#13788,000-2301-00,AWR,3,1921.50,0.00,5764.50,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,VSS-350-M0W,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/WAN WW/RID#13789,000-2301-00,AWR,1,1213.75,0.00,1213.75,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,MWO-105-T0W,MWO-TERM,MWO Linear: Layout; Term/WAN WW/RID#19388,000-2300-00,AWR,3,2030.00,609.00,4263.00,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,MWO-125-T0W,MWO-TERM,"MWO Linear: EMSight, Layout; Term/WAN WW/RID#19389",000-2300-00,AWR,1,3045.00,913.50,2131.50,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,MWO-226-T0W,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/WAN WW/RID#19390,000-2300-00,AWR,1,4821.25,1446.38,3374.87,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,VSS-250-T0W,VSS-TERM,VSS for Communication Signals; Term/WAN WW/RID#19390,000-2300-00,AWR,1,3045.00,913.50,2131.50,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,ANO-229-T0W,ANO-TERM,ANO for RFIC; Term/WAN WW/RID#19392,000-2300-00,AWR,1,13448.75,4034.63,9414.12,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,MGC-100-T0W,MGC-TERM,AWR Connected? for Mentor Graphics; Term/WAN WW/RID#19394,000-2300-00,AWR,1,6706.25,2011.88,4694.37,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,HSP-100-T0W,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/WAN WW/RID#19395,000-2300-00,AWR,1,3045.00,913.50,2131.50,Normal
Invoice,7674MTD-7,8/1/2012,,8813,Honeywell,US,,XEM-100-T0W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN WW/RID#19393,000-2300-00,AWR,1,4567.50,1370.25,3197.25,Normal
Invoice,7781TI-6,8/1/2012,10083,396,Microelectronics Technology,Taiwan,ASIA,MWO-226-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#19702,000-2300-00,RES30,4,2800.00,1969.30,3322.80,Normal
Invoice,7781TI-6,8/1/2012,10083,396,Microelectronics Technology,Taiwan,ASIA,ACE-100-TFW,ACE-TERM,ACE - Automated Circuit Extraction Technology; Term/Floating/RID#19703,000-2300-00,RES30,1,595.00,418.54,176.46,Normal
Invoice,7781TI-6,8/1/2012,10083,396,Microelectronics Technology,Taiwan,ASIA,MWO-226-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#19704,000-2300-00,RES30,8,2800.00,1969.30,6645.60,Normal
Invoice,7781TI-6,8/1/2012,10083,396,Microelectronics Technology,Taiwan,ASIA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/RID#19705,000-2300-00,RES30,2,2660.01,1870.84,1578.34,Normal
Invoice,7781TI-6,8/1/2012,10083,396,Microelectronics Technology,Taiwan,ASIA,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/RID#19706,000-2300-00,RES30,2,2362.50,1661.60,1401.80,Normal
Invoice,7935TD-3,8/1/2012,,8256,REMEC Broadband Wireless,US,NORTH AMERICA,MWO-226-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#20091,000-2300-00,AWR,6,6650.00,3669.63,17882.22,Normal
Invoice,7935TD-3,8/1/2012,,8256,REMEC Broadband Wireless,US,NORTH AMERICA,MWO-226-T0W,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/WAN WW/RID#20093,000-2300-00,AWR,1,12000.00,6621.90,5378.10,Normal
Invoice,7935TD-3,8/1/2012,,8256,REMEC Broadband Wireless,US,NORTH AMERICA,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/RID#20094,000-2300-00,AWR,1,4200.00,2317.66,1882.34,Normal
Invoice,7935TD-3,8/1/2012,,8256,REMEC Broadband Wireless,US,NORTH AMERICA,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/RID#20092,000-2300-00,AWR,3,5600.00,3090.22,7529.34,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,APL-200-M0W,APL-MAIN,APLAC Time-Domain & Multi-Rate Harmonic Balance; 12M Maint/WAN WW/RID#13753,000-2301-00,AWR,1,7533.00,0.00,7533.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,MWO-228-M0W,MWO-MAIN,MWO for MMIC; 12M Maint/WAN WW/RID#13754,000-2301-00,AWR,1,9579.00,0.00,9579.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,MWO-105-MLW,MWO-MAIN,"MWO Linear: Layout; 12M Maint/Locked/RID#7079,#10299",000-2301-00,AWR,2,1674.00,0.00,3348.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#1033,000-2301-00,AWR,1,3999.00,0.00,3999.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/RID#1034,000-2301-00,AWR,2,5301.00,0.00,10602.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#4070,000-2301-00,AWR,1,4464.00,0.00,4464.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/RID#5830,000-2301-00,AWR,1,3348.00,0.00,3348.00,Normal
Invoice,7936MD(2),8/1/2012,,208,Infineon Technology,US,NORTH AMERICA,HSP-100-MFW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Floating/RID#11906,000-2301-00,AWR,1,3348.00,0.00,3348.00,Normal
