SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,6671UI,10/19/2009,,9368,American University of Sharjah,United Arab Emirates,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,INT,1,3000,1500,1500,Normal
Invoice,6671UI,10/19/2009,,9368,American University of Sharjah,United Arab Emirates,EUROPE,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,INT,1,3000,3000,0,Normal
Invoice,6676MI,10/19/2009,1541,8659,Krohne MeBtechnik,Germany,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES30,1,3565.24,0,3565.24,Normal
Invoice,5215TD-UP,10/20/2009,,9353,Luxul Inc.,United States,NORTH AMERICA,NOTE,MISC,This invoice will cover the third years inv 5215TD(3) + the quote #11885,300-4000-00,,1,0,0,0,Normal
Invoice,5215TD-UP,10/20/2009,,9353,Luxul Inc.,United States,NORTH AMERICA,UPG-TERM,,Upgrade MWO-125-TLW to MWO-225-TLW,000-2300-00,,1,500,0,500,Normal
Invoice,5215TD-UP,10/20/2009,,9353,Luxul Inc.,United States,NORTH AMERICA,MWO-125-TLW,MWO-TERM,MWO Linear: EMSight; Layout; Term/Locked/Win,000-2300-00,AWR,1,6300,756,5544,Normal
Invoice,5215TD-UP,10/20/2009,,9353,Luxul Inc.,United States,NORTH AMERICA,UPG-TERM,,Upgrade MWO-125-TLW to MWO-225-TLW (Above item),000-2300-00,,1,2816,0,2816,Normal
Invoice,5215TD-UP,10/20/2009,,9353,Luxul Inc.,United States,NORTH AMERICA,FIL-100-TLW,FIL-TERM,Nuhertz Filter Synthesis; Term/Locked/Win,000-2300-00,AWR,1,2625,315,2310,Normal
Invoice,5881CD-2,10/21/2009,,9542,Microwave Power; Inc.,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,3690,0,3690,Normal
Invoice,6578CTI,10/21/2009,,7967,Tubitak Marmara Reserch Center,Turkey,EUROPE,MWO-229-PLW,MWO-PURC,MWO for MMIC & Modules; Purchase/Locked/Win RID#16700,000-2300-00,EUR,1,58935.6,17680.68,41254.92,Normal
Invoice,6578CTI,10/21/2009,,7967,Tubitak Marmara Reserch Center,Turkey,EUROPE,MWO-229-MLW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Locked/Win,000-2301-00,EUR,1,9022.24,0,9022.24,Normal
Invoice,6578CTI,10/21/2009,,7967,Tubitak Marmara Reserch Center,Turkey,EUROPE,VSS-350-TLW,VSS-TERM,VSS for Wireless Communication Standards; Term/Locked/Win RID#16702,000-2300-00,EUR,1,14260.96,14260.96,0,Normal
Invoice,6578CTI,10/21/2009,,7967,Tubitak Marmara Reserch Center,Turkey,EUROPE,XEM-100-TLW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Locked/Win RID#16703,000-2300-00,EUR,1,13387.84,13387.84,0,Normal
Invoice,6578CTI,10/21/2009,,7967,Tubitak Marmara Reserch Center,Turkey,EUROPE,HWK-200,HWK-PURC,Hardware Key - USB,000-2300-00,EUR,1,291.04,87.31,203.73,Normal
Invoice,5132TD(3),10/23/2009,,9320,AISD; Inc.,United States,NORTH AMERICA,MWO-100-TFW,MWO-TERM,MWO Linear; Term/Floating/Win,000-2300-00,AWR,1,3080,0,3080,Normal
Invoice,5993TI-2,10/26/2009,1445,8890,CERN,Switzerland,EUROPE,MWO-205-TFW,MWO-TERM,MWO NonLinear & Layout; Term/Floating/Win,000-2300-00,RES30,1,10500,5775,4725,Normal
Invoice,5993TI-2,10/26/2009,1445,8890,CERN,Switzerland,EUROPE,FIL-100-TFW,FIL-TERM,Nuhertz Filter Synthesis; Term/Floating/Win,000-2300-00,RES30,1,3995,1232.5,2762.5,Normal
Invoice,6677PD-UP,10/26/2009,,23,AMCOM Communications; Inc.,United States,NORTH AMERICA,UPG-PROD,MISC,Upgrade VSS-350-PLW (RID#11588) to MWO-225-PLW (RID#16677),300-4000-00,,1,11400,0,11400,Normal
Invoice,6677PD-UP,10/26/2009,,23,AMCOM Communications; Inc.,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,6678MD,10/26/2009,,3010,Arris Group Inc.,United States,NORTH AMERICA,BACK-MAIN,MISC,UPGRADE/Back Maintenance on MWO-200-MLW RID#5900,300-4000-00,,1,6300,0,6300,Normal
Invoice,6678MD,10/26/2009,,3010,Arris Group Inc.,United States,NORTH AMERICA,MWO-200-MLW,MWO-MAIN,MWO NonLinear: HB; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6679MD,10/26/2009,,6356,ITT Corporation,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,2,4100,0,8200,Normal
Invoice,6679MD,10/26/2009,,6356,ITT Corporation,United States,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6680MI,10/26/2009,2343,8310,Linwave Technology,United Kingdom,EUROPE,MWO-105-MLW,MWO-MAIN,MWO Linear: Layout; 12M Maint/Locked/Win,000-2301-00,EUR,1,2123.16,0,2123.16,Normal
Invoice,6681TI,10/26/2009,9479,10106,RADA Ltd,ISRAEL,EUROPE,MWO-125-TLW,MWO-TERM,MWO Linear: EMSight; Layout; Term/Locked/Win,000-2300-00,RES25,1,7290,1210,6080,Normal
Invoice,6682UI,10/26/2009,7696,4705,Universidad Carlos III,Spain,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,2444.74,1396.99,1047.74,Normal
Invoice,6683TI,10/26/2009,8930,6097-KK,TOTO Ltd.,Japan,ASIA,MWO-200-TLW,MWO-TERM,MWO NonLinear: HB; Term/Locked/Win,000-2300-00,JAP,1,12679.06,0,12679.06,Normal
Invoice,6685MD,10/26/2009,,3502,Keithley Instruments,United States,NORTH AMERICA,TSW-100-MFW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Floating/Win,000-2301-00,AWR,1,1000,0,1000,Normal
Invoice,6685MD,10/26/2009,,3502,Keithley Instruments,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,6686MD,10/26/2009,,6356,ITT Corporation,United States,NORTH AMERICA,MWO-205-MFW,MWO-MAIN,MWO NonLinear: HB; Layout; 12M Maint/Floating/Win,000-2301-00,AWR,3,4800,0,14400,Normal
Invoice,6686MD,10/26/2009,,6356,ITT Corporation,United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,6687MD,10/26/2009,3240,3240,National Radio Astronomy Observatory -Headquarters,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,1,1200,0,1200,Normal
Invoice,6687MD,10/26/2009,3240,3240,National Radio Astronomy Observatory -Headquarters,United States,NORTH AMERICA,MWO-105-MFW,MWO-MAIN,MWO Linear: Layout; 12M Maint/Floating/Win,000-2301-00,AWR,1,2400,0,2400,Normal
Invoice,6687MD,10/26/2009,3240,3240,National Radio Astronomy Observatory -Headquarters,United States,NORTH AMERICA,MWO-200-MFW,MWO-MAIN,MWO NonLinear: HB; 12M Maint/Floating/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6687MD,10/26/2009,3240,3240,National Radio Astronomy Observatory -Headquarters,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,6688MI,10/26/2009,7396,8782,Defense Sciense and Technology,Australia,AUSTRALIA,ANO-229-MLW,ANO-MAIN,ANO for RFIC; 12M Maint/Locked/Win,000-2301-00,RES20,1,10530.4,0,10530.4,Normal
Invoice,6688MI,10/26/2009,7396,8782,Defense Sciense and Technology,Australia,AUSTRALIA,ANO-229-MFW,ANO-MAIN,ANO for RFIC; 12M Maint/Floating/Win,000-2301-00,RES20,1,14040,0,14040,Normal
Invoice,6688MI,10/26/2009,7396,8782,Defense Sciense and Technology,Australia,AUSTRALIA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,RES20,1,2640,300,2340,Normal
Invoice,6688MI,10/26/2009,7396,8782,Defense Sciense and Technology,Australia,AUSTRALIA,HSP-100-MFW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Floating/Win,000-2301-00,RES20,1,3520,400,3120,Normal
Invoice,5064TI(3),10/27/2009,6763,9303,Motorola - FR,France,EUROPE,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,1,16478.68,0,16478.68,Normal
Invoice,6684TD-1,10/28/2009,,3597,Micronetics Inc.,United States,NORTH AMERICA,MWO-226-T2W,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/WAN 2 TZ/Win RID#16715,000-2300-00,AWR,1,10080,4638.96,5441.04,Normal
Invoice,6684TD-1,10/28/2009,,3597,Micronetics Inc.,United States,NORTH AMERICA,MWO-225-T2W,MWO-TERM,MWO for MIC/PCB; Term/WAN 2 TZ/Win RID#16715,000-2300-00,AWR,1,7560,3479.22,4080.78,Normal
Invoice,6684TD-1,10/28/2009,,3597,Micronetics Inc.,United States,NORTH AMERICA,MWO-125-T2W,MWO-TERM,MWO Linear: EMSight; Layout; Term/WAN 2 TZ/Win RID#16717,000-2300-00,AWR,2,5040,2319.48,5441.04,Normal
Invoice,6684TD-1,10/28/2009,,3597,Micronetics Inc.,United States,NORTH AMERICA,MWO-105-T2W,MWO-TERM,MWO Linear: Layout; Term/WAN 2 TZ/Win RID#16718,000-2300-00,AWR,2,3696,1700.95,3990.1,Normal
Invoice,6684TD-1,10/28/2009,,3597,Micronetics Inc.,United States,NORTH AMERICA,MWO-105-T2W,MWO-TERM,MWO Linear: Layout; Term/WAN 2 TZ/Win RID#16719,000-2300-00,AWR,1,3696,1700.95,1995.05,Normal
Invoice,6684TD-1,10/28/2009,,3597,Micronetics Inc.,United States,NORTH AMERICA,VSS-150-T2W,VSS-TERM,VSS for RF Architecture; Term/WAN 2 TZ/Win RID#16720,000-2300-00,AWR,1,2520,1159.74,1360.26,Normal
Invoice,6684TD-1,10/28/2009,,3597,Micronetics Inc.,United States,NORTH AMERICA,APL-200-T2W,APL-TERM,APLAC Time-Domain & Multi-Rate Harmonic Balance; Term/WAN 2 TZ/Win RID#16721,000-2300-00,AWR,1,6300,2899.35,3400.65,Normal
Invoice,6684TD-1,10/28/2009,,3597,Micronetics Inc.,United States,NORTH AMERICA,FIL-100-T2W,FIL-TERM,Nuhertz Filter Synthesis; Term/WAN 2 TZ/Win RID#16722,000-2300-00,AWR,1,2100,966.45,1133.55,Normal
Invoice,6684TD-1,10/28/2009,,3597,Micronetics Inc.,United States,NORTH AMERICA,MWO-125-T2W,MWO-TERM,MWO Linear: EMSight; Layout; Term/WAN 2 TZ/Win RID#16723,000-2300-00,AWR,2,5040,2319.48,5441.04,Normal
Invoice,6684TD-1,10/28/2009,,3597,Micronetics Inc.,United States,NORTH AMERICA,XEM-100-T2W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN 2 TZ/Win RID#16724,000-2300-00,AWR,3,7560,3479.22,12242.34,Normal
Invoice,6684TD-1,10/28/2009,,3597,Micronetics Inc.,United States,NORTH AMERICA,FIL-200-T2W,FIL-TERM,AWR iFilter - Lumped Synthesis Solution; Term/WAN 2 TZ/Win RID#16725,000-2300-00,AWR,1,1134,521.85,612.15,Normal
Invoice,5578TD-7,10/29/2009,,630,REMEC Defense and Space,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,13,3150,1726,18512,Normal
Invoice,5578TD-7,10/29/2009,,630,REMEC Defense and Space,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,15,4200,2421,26685,Normal
Invoice,5578TD-7,10/29/2009,,630,REMEC Defense and Space,United States,NORTH AMERICA,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,AWR,1,2100,506,1594,Normal
Invoice,5578TD-7,10/29/2009,,630,REMEC Defense and Space,United States,NORTH AMERICA,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,AWR,2,2625,632,3986,Normal
Invoice,5578TD-7,10/29/2009,,630,REMEC Defense and Space,United States,NORTH AMERICA,ANO-229-TFW,ANO-TERM,ANO for RFIC; Term/Floating/Win,000-2300-00,AWR,1,7875,3319,4556,Normal
Invoice,6689MD,10/29/2009,,9172,Aerospace Corporation,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6689MD,10/29/2009,,9172,Aerospace Corporation,United States,NORTH AMERICA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6690SD,10/29/2009,,9979,Spirent Communications,United States,NORTH AMERICA,TRN-100,TRN-TRAI,On-Site Training (Per Day - 5 Student Maximum) 11/23-24 (John),000-2302-00,AWR,2,2500,0,5000,Normal
Invoice,6690SD,10/29/2009,,9979,Spirent Communications,United States,NORTH AMERICA,ADMIN FEE,MISC,Instructor (John Dunn) expenses not to exceed $1;000 (flight; hotel; meals; etc),000-2302-00,AWR,1,1000,0,1000,Normal
Invoice,6690SD,10/29/2009,,9979,Spirent Communications,United States,NORTH AMERICA,TRN-100,TRN-TRAI,On-Site Training (Per Day - 5 Student Maximum) 12/3 (Joel),000-2302-00,AWR,1,2500,0,2500,Normal
Invoice,6690SD,10/29/2009,,9979,Spirent Communications,United States,NORTH AMERICA,ADMIN FEE,MISC,Instructor (Joel Kirshman) expenses not to exceed $1;000 (flight; hotel; meals; etc),000-2302-00,AWR,1,1000,0,1000,Normal
Invoice,4623TI-11,10/30/2009,,210,Saab Microwave Systems,Sweden,EUROPE,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,INT,35,1668.33,922.1,26118.05,Normal
Invoice,4623TI-11,10/30/2009,,210,Saab Microwave Systems,Sweden,EUROPE,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,INT,35,606.67,335.31,9497.6,Normal
Invoice,4623TI-11,10/30/2009,,210,Saab Microwave Systems,Sweden,EUROPE,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/Win,000-2300-00,INT,5,910,502.96,2035.2,Normal
Invoice,4623TI-11,10/30/2009,,210,Saab Microwave Systems,Sweden,EUROPE,FIL-100-TFW,FIL-TERM,Nuhertz Filter Synthesis; Term/Floating/Win,000-2300-00,INT,4,379.17,209.57,678.4,Normal
Invoice,4623TI-11,10/30/2009,,210,Saab Microwave Systems,Sweden,EUROPE,ANO-229-TFW,ANO-TERM,ANO for RFIC; Term/Floating/Win,000-2300-00,INT,2,3412.5,1886.12,3052.76,Normal
Invoice,4623TI-11,10/30/2009,,210,Saab Microwave Systems,Sweden,EUROPE,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,INT,2,758.33,419.14,678.38,Normal
Invoice,4623TI-11,10/30/2009,,210,Saab Microwave Systems,Sweden,EUROPE,SPC-100-TFW,SPC-TERM,Cadence Spectre Simulator Interface; Term/Floating/Win,000-2300-00,INT,2,758.33,419.14,678.38,Normal
Invoice,4623TI-11,10/30/2009,,210,Saab Microwave Systems,Sweden,EUROPE,CAL-100-TFW,CAL-TERM,Mentor Calibre DRC/LVS Verification Interface; Term/Floating/Win,000-2300-00,INT,2,1137.5,628.71,1017.58,Normal
Invoice,4623TI-11,10/30/2009,,210,Saab Microwave Systems,Sweden,EUROPE,MOD-100-TFW,,Modelithics CLR Model Library.  Term Floating License for Win.,300-4420-00,INT,1,505.55,279.42,226.13,Normal
Invoice,4623TI-11,10/30/2009,,210,Saab Microwave Systems,Sweden,EUROPE,TSW-100-TFW,TSW-TERM,TestWave Instrumentation Interface; Term/Floating/Win,000-2300-00,INT,1,252.74,139.72,113.02,Normal
Invoice,4623TI-11,10/30/2009,,210,Saab Microwave Systems,Sweden,EUROPE,ADS-100-TFW,ADS-TERM,Agilent EEsof ADS to MWO Translator; Term/Floating/Win,000-2300-00,INT,1,2022.22,1117.72,904.5,Normal
Invoice,6691SD,10/30/2009,,6360,Northrop Grumman,United States,NORTH AMERICA,TRN-100,TRN-TRAI,On-Site Training (Per Day - 5 Student Maximum),000-2302-00,AWR,1,2500,0,2500,Normal
Invoice,6691SD,10/30/2009,,6360,Northrop Grumman,United States,NORTH AMERICA,ADMIN FEE,MISC,Instructor expenses not to exceed $700 (flights; hotel; meals; etc),000-2302-00,AWR,1,700,0,700,Normal
Invoice,6692TD,10/30/2009,,9195,Baker Hughes INTEQ,United States,NORTH AMERICA,MWO-246-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/Win,000-2300-00,AWR,1,25200,2520,22680,Normal
Invoice,6692TD,10/30/2009,,9195,Baker Hughes INTEQ,United States,NORTH AMERICA,FIL-200-TFW,FIL-TERM,AWR iFilter - Lumped Synthesis Solution; Term/Floating/Win,000-2300-00,AWR,1,2400,1200,1200,Normal
Invoice,6692TD,10/30/2009,,9195,Baker Hughes INTEQ,United States,NORTH AMERICA,NXG-100-TFW,NXG-TERM,ACS NETEX-G Extraction Wizard; Term/Floating/Win,300-4420-00,AWR,1,3300,1650,1650,Normal
Invoice,6693UI,10/30/2009,7396,10010126,University of Queensland,Australia,AUSTRALIA,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES20,1,2400,1600,800,Normal
Invoice,6694MD,10/30/2009,,8948,Radio Design Group; Inc.,United States,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,1,4100,0,4100,Normal
Invoice,6694MD,10/30/2009,,8948,Radio Design Group; Inc.,United States,NORTH AMERICA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6695SD,10/30/2009,,9536,Universal Switching Corporation,United States,NORTH AMERICA,TRN-300,TRN-TRAI,3 Day AWR Standard Training Course,000-2302-00,AWR,1,1500,150,1350,Normal
Invoice,6696SD,10/30/2009,,9256,Comdev-USA,United States,NORTH AMERICA,TRN-300,TRN-TRAI,3 Day AWR Standard Training Course,000-2302-00,AWR,1,1500,0,1500,Normal
Invoice,6697SD,10/30/2009,,9490,Navcom Texhnology Inc.,United States,NORTH AMERICA,TRN-300,TRN-TRAI,3 Day AWR Standard Training Course,000-2302-00,AWR,1,1500,0,1500,Normal
Invoice,6699MI,10/30/2009,2343,8766,Comdev Europe,United Kingdom,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,EUR,1,4899.6,0,4899.6,Normal
Invoice,6699MI,10/30/2009,2343,8766,Comdev Europe,United Kingdom,EUROPE,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,EUR,1,3266.4,0,3266.4,Normal
Invoice,6701MI,10/30/2009,2343,10010098,Raytheon Systems; Ltd.,United Kingdom,EUROPE,MWO-205-MFW,MWO-MAIN,MWO NonLinear: HB; Layout; 12M Maint/Floating/Win,000-2301-00,EUR,2,5716.2,0,11432.4,Normal
Invoice,6701MI,10/30/2009,2343,10010098,Raytheon Systems; Ltd.,United Kingdom,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,EUR,1,6369.48,0,6369.48,Normal
Invoice,6702CD,10/30/2009,,9979,Spirent Communications,United States,NORTH AMERICA,VSS-350-PLW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Locked/Win RID#16793,300-4020-00,AWR,1,24000,2400,21600,Normal
Invoice,6702CD,10/30/2009,,9979,Spirent Communications,United States,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6702CD,10/30/2009,,9979,Spirent Communications,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,6672CD-1 TAX,10/31/2009,,10097,Base2 Engineering; LLC,United States,NORTH AMERICA,TAX,MISC,Tax,000-2230-00,AWR,1,10.48,0,10.48,Normal
Invoice,6170TD(2)C,11/1/2009,,9622,Cobham M/A-COM,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,2,1500,0,3000,Normal
Invoice,6170TD(2)C,11/1/2009,,9622,Cobham M/A-COM,United States,NORTH AMERICA,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/Win,000-2300-00,AWR,2,1470,0,2940,Normal
Invoice,6397TD-3,11/1/2009,,7458,REMEC Defense and Space,United States,NORTH AMERICA,NOTE,MISC,3rd payment of 8 quarterly payments,300-4000-00,,1,0,0,0,Normal
Invoice,6397TD-3,11/1/2009,,7458,REMEC Defense and Space,United States,NORTH AMERICA,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/Win,000-2300-00,AWR,1,2337,657,1680,Normal
Invoice,6698TD,11/6/2009,,7458,REMEC Defense and Space,United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win RID#16791,000-2300-00,AWR,1,9500,0,9500,Normal
Invoice,6703TD(1),11/6/2009,,9226,Teranetics,United States,NORTH AMERICA,NOTE,MISC,1st year of a 2 year term contract re PO#4705 Billed yearly,300-4000-00,,1,0,0,0,Normal
Invoice,6703TD(1),11/6/2009,,9226,Teranetics,United States,NORTH AMERICA,MWO-125-TLW,MWO-TERM,MWO Linear: EMSight; Layout; Term/Locked/Win,000-2300-00,AWR,1,7200,1800,5400,Normal
Invoice,6704MI,11/6/2009,6763,4935,Diconex,France,EUROPE,MWO-125-MLW,MWO-MAIN,MWO Linear: EMSight; Layout; 12M Maint/Locked/Win,000-2301-00,EUR,1,3702.5,0,3702.5,Normal
Invoice,6705MI,11/6/2009,8930,7482-KK,Panasonic Electric Works Co.; Ltd.,Japan,ASIA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,JAP,1,4315.21,0,4315.21,Normal
Invoice,6708MD,11/6/2009,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-100-MFW,MWO-MAIN,MWO Linear; 12M Maint/Floating/Win,000-2301-00,AWR,2,1200,0,2400,Normal
Invoice,6708MD,11/6/2009,,67,Bird Electronic Corporation,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,2,7200,0,14400,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,TSW-100-MLW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,800,0,800,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,MWO-105-MLW,MWO-MAIN,MWO Linear: Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,1800,0,1800,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,NXG-100-MFW,NXG-MAIN,ACS NETEX-G Extraction Wizard; 12M Maint/Floating/Win,300-4410-00,AWR,1,1100,0,1100,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,NXG-100-MLW,NXG-MAIN,ACS NETEX-G Extraction Wizard; 12M Maint/Locked/Win,300-4410-00,AWR,1,900,0,900,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,FIL-100-MLW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Locked/Win,000-2301-00,AWR,1,1200,0,1200,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,ANO-229-MLW,ANO-MAIN,ANO for RFIC; 12M Maint/Locked/Win,000-2301-00,AWR,1,11900,0,11900,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,HSP-100-MFW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Floating/Win,000-2301-00,AWR,2,3600,0,7200,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,AWR,1,2700,0,2700,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,ANO-229-MFW,ANO-MAIN,ANO for RFIC; 12M Maint/Floating/Win,000-2301-00,AWR,2,15800,0,31600,Normal
Invoice,6709MD,11/6/2009,,3186,Honeywell,United States,NORTH AMERICA,TSW-100-MFW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Floating/Win,000-2301-00,AWR,1,1000,0,1000,Normal
Invoice,6710CD-UP,11/6/2009,,259,MICROSEMI - RF INTEGRATED SOLUTIONS,United States,NORTH AMERICA,UPG-PROD,MISC,MWO225PFW upgrade from MWO100PFW,300-4015-00,,1,24000,0,24000,Normal
Invoice,6710CD-UP,11/6/2009,,259,MICROSEMI - RF INTEGRATED SOLUTIONS,United States,NORTH AMERICA,UPG-MAIN,,Upgrade associated maintenance for coverage through 6/12/10,000-2301-00,,1,2800,0,2800,Normal
Invoice,6711UI,11/6/2009,7546,4489,Wroclaw University of Technology,Poland,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,EUR,1,3110.1,1629.1,1481,Normal
Invoice,6711UI,11/6/2009,7546,4489,Wroclaw University of Technology,Poland,EUROPE,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,EUR,1,3110.1,3110.1,0,Normal
