O,71,0,40010,171,00,000000,,14511.52,OEM Term License
O,71,0,64010,171,00,000000,215296.80,,Commissions - Reseller
O,71,0,40010,171,00,000000,16986.40,,VAT-Tax Unrecoverable
O,71,1090,66023,171,00,000000,3509.51,,Product Shipping Cost
O,71,1090,66023,171,00,000000,2594.76,,Product Shipping Invoiced
O,71,1090,50021,171,00,000000,3750.00,,Product COS
O,71,1090,50021,171,00,000000,10212.15,,Product Manual Production
O,71,1090,50021,171,00,000000,85493.51,,Third party product royalty
O,71,1090,69043,171,00,000000,7994.52,,Computer Hardware Expense
O,71,4079,64010,171,00,000000,4908.39,,Commissions - Sales Rep
O,71,4079,60001,171,00,000000,1588568.20,,Base Wages
O,71,4079,60016,171,00,000000,313241.46,,Variable Compensation
O,71,4079,60095,171,00,000000,166707.99,,Miscellaneous compensation
O,71,4079,61011,171,00,000000,163384.00,,NI Acquisition - PR Related
O,71,4079,61011,171,00,000000,234259.65,,Payroll Tax
O,71,4079,60015,171,00,000000,65056.41,,Vacation
O,71,4079,60013,171,00,000000,2024.75,,Employee Awards
O,71,4079,61095,171,00,000000,90571.24,,Other Employee Benefits
O,71,4079,63017,171,00,000000,746.12,,Professional Memberships
O,71,4079,64007,171,00,000000,38368.17,,Consultants
O,71,4079,65095,171,00,000000,21480.45,,Recruiter Fees
O,71,4079,61021,171,00,000000,3086.27,,Group Insurance
O,71,4079,68029,171,00,000000,33826.88,,Telephone - Cell
O,71,4079,68021,171,00,000000,4208.95,,Telephone - Land
O,71,4079,68031,171,00,000000,7504.89,,Internet Connectivity
O,71,4079,67001,171,00,000000,42592.36,,Rent - Corporate Office
O,71,4079,90001,171,00,000000,2828.27,,Bank Charges
O,71,4079,63011,171,00,000000,1671.37,,Books & Subscriptions
O,71,4079,69043,171,00,000000,1882.54,,Computer Hardware Expense
O,71,4079,69047,171,00,000000,8270.11,,Computer Software Expense
O,71,4079,70001,171,00,000000,4245.08,,Office Supplies
O,71,4079,70095,171,00,000000,15288.56,,Other Office
O,71,4079,92020,171,00,000000,2723.77,,Other Tax / License
O,71,4079,66010,171,00,000000,982.38,,Postage & Delivery
O,71,4079,61096,171,00,000000,141488.98,,Other benefits
O,71,4079,67095,171,00,000000,94325.99,,Misc building
O,71,4079,64031,171,00,000000,605.50,,Printing
O,71,4079,70059,171,00,000000,106.47,,Giveaways / prizes
O,71,4079,82045,171,00,000000,2903.24,,Meeting Space
O,71,4079,82030,171,00,000000,663.77,,Parties / catering
O,71,4079,62010,171,00,000000,118585.51,,Airfare
O,71,4079,62020,171,00,000000,85555.05,,Lodging
O,71,4079,62081,171,00,000000,28665.98,,Business Meals
O,71,4079,62030,171,00,000000,50224.49,,Employee Meals
O,71,4079,62007,171,00,000000,57321.39,,Ground Transport
O,71,4079,62032,171,00,000000,4163.74,,Parking & Tolls
O,71,4079,62061,171,00,000000,5247.85,,Mileage Reimbursement
O,71,4079,62065,171,00,000000,6811.05,,Company Petrol
O,71,4079,82071,171,00,000000,3316.42,,Attendance Fees
O,71,4079,62081,171,00,000000,865.80,,Gifts - Deductible
O,71,4079,62090,171,00,000000,31676.36,,Other T&E
O,71,6079,60001,171,00,000000,164749.72,,Base Wages
O,71,6079,60016,171,00,000000,8342.78,,Variable Compensation
O,71,6079,60095,171,00,000000,16375.00,,Miscellaneous compensation
O,71,6079,61011,171,00,000000,14145.52,,Payroll Tax
O,71,6079,60015,171,00,000000,2222.57,,Vacation
O,71,6079,61095,171,00,000000,6018.12,,Other Employee Benefits
O,71,6079,63017,171,00,000000,5000.00,,Professional Memberships
O,71,6079,64007,171,00,000000,22169.78,,Consultants
O,71,6079,61021,171,00,000000,112.27,,Group Insurance
O,71,6079,68029,171,00,000000,811.97,,Telephone - Cell
O,71,6079,68021,171,00,000000,172.84,,Telephone - Land
O,71,6079,68031,171,00,000000,182.10,,Internet Connectivity
O,71,6079,69043,171,00,000000,358.71,,Computer Hardware Expense
O,71,6079,69032,171,00,000000,99.00,,Software Maintenance Contracts
O,71,6079,70001,171,00,000000,210.56,,Office Supplies
O,71,6079,70095,171,00,000000,119.11,,Other Office
O,71,6079,66006,171,00,000000,22.55,,Postage & Delivery
O,71,6079,61096,171,00,000000,24039.23,,Other benefits
O,71,6079,67095,171,00,000000,16026.16,,Misc building
O,71,6079,73095,171,00,000000,18682.50,,Public Relations
O,71,6079,63013,171,00,000000,4007.79,,Corp Industry Consortiums & Associations
O,71,6079,73044,171,00,000000,1465.39,,Design - Web
O,71,6079,73044,171,00,000000,5550.43,,Web hosting
O,71,6079,73060,171,00,000000,36552.21,,Media - online
O,71,6079,76048,171,00,000000,115422.52,,Media - print
O,71,6079,82010,171,00,000000,24831.15,,Booth Space
O,71,6079,82020,171,00,000000,7962.67,,Booth Setup & Furnishing
O,71,6079,70059,171,00,000000,18511.52,,Giveaways / prizes
O,71,6079,82095,171,00,000000,3267.20,,Promotional Items
O,71,6079,82020,171,00,000000,1860.00,,Shipping & Storage
O,71,6079,82095,171,00,000000,3596.61,,Other Tradeshow
O,71,6079,62010,171,00,000000,13417.00,,Airfare
O,71,6079,62020,171,00,000000,6946.90,,Lodging
O,71,6079,62081,171,00,000000,1378.33,,Business Meals
O,71,6079,62030,171,00,000000,3077.89,,Employee Meals
O,71,6079,62007,171,00,000000,3799.41,,Ground Transport
O,71,6079,62032,171,00,000000,123.69,,Parking & Tolls
O,71,6079,62061,171,00,000000,228.83,,Mileage Reimbursement
O,71,6079,82071,171,00,000000,4164.50,,Attendance Fees
O,71,6079,62081,171,00,000000,106.00,,Gifts - Deductible
O,71,6079,62090,171,00,000000,5792.50,,Other T&E
O,71,6079,90999,171,00,000000,13520.00,,Other Expenses
O,71,2443,60001,171,00,000000,1546926.62,,Base Wages
O,71,2443,60016,171,00,000000,66977.30,,Variable Compensation
O,71,2443,60095,171,00,000000,126907.00,,Miscellaneous compensation
O,71,2443,61011,171,00,000000,223117.00,,NI Acquisition - PR Related
O,71,2443,61011,171,00,000000,129175.80,,Payroll Tax
O,71,2443,60015,171,00,000000,47835.53,,Vacation
O,71,2443,61095,171,00,000000,44495.92,,Other Employee Benefits
O,71,2443,64007,171,00,000000,70319.29,,Consultants
O,71,2443,65095,171,00,000000,1502.64,,Recruiter Fees
O,71,2443,61021,171,00,000000,763.99,,Group Insurance
O,71,2443,68029,171,00,000000,4230.47,,Telephone - Cell
O,71,2443,68021,171,00,000000,802.10,,Telephone - Land
O,71,2443,68031,171,00,000000,3018.92,,Internet Connectivity
O,71,2443,67001,171,00,000000,10838.00,,Rent-Corporate Office
O,71,2443,63011,171,00,000000,3132.88,,Books & Subscriptions
O,71,2443,69043,171,00,000000,5790.17,,Computer Hardware Expense
O,71,2443,69047,171,00,000000,53811.06,,Computer Software Expense
O,71,2443,69032,171,00,000000,4009.30,,Software Maintenance Contracts
O,71,2443,70001,171,00,000000,1429.37,,Office Supplies
O,71,2443,70095,171,00,000000,597.80,,Other Office
O,71,2443,66010,171,00,000000,1982.02,,Postage & Delivery
O,71,2443,61096,171,00,000000,197759.44,,Other benefits
O,71,2443,67095,171,00,000000,131839.63,,Misc building
O,71,2443,63013,171,00,000000,6833.32,,Corp Industry Consortiums & Associations
O,71,2443,62010,171,00,000000,17196.22,,Airfare
O,71,2443,62020,171,00,000000,6910.40,,Lodging
O,71,2443,62081,171,00,000000,710.29,,Business Meals
O,71,2443,62030,171,00,000000,8776.94,,Employee Meals
O,71,2443,62007,171,00,000000,2022.04,,Ground Transport
O,71,2443,62032,171,00,000000,1482.90,,Parking & Tolls
O,71,2443,62061,171,00,000000,1419.53,,Mileage Reimbursement
O,71,2443,82071,171,00,000000,499.00,,Attendance Fees
O,71,2443,62090,171,00,000000,641.63,,Other T&E
O,71,2443,69082,171,00,000000,370.52,,Depreciation
O,71,2443,69087,171,00,000000,3357.00,,Amortization IP
O,71,9095,60001,171,00,000000,408617.21,,Base Wages
O,71,9095,60016,171,00,000000,12421.55,,Variable Compensation
O,71,9095,60095,171,00,000000,57313.00,,Miscellaneous compensation
O,71,9095,61011,171,00,000000,61977.00,,NI Acquisition - PR Related
O,71,9095,61011,171,00,000000,39645.48,,Payroll Tax
O,71,9095,60015,171,00,000000,,10984.32,Vacation
O,71,9095,61095,171,00,000000,4910.12,,Other Employee Benefits
O,71,9095,64007,171,00,000000,2218.77,,Consultants
O,71,9095,65095,171,00,000000,613.88,,Recruiter Fees
O,71,9095,61021,171,00,000000,342807.41,,Group Insurance
O,71,9095,91003,171,00,000000,1505.16,,Directors & Officers
O,71,9095,61029,171,00,000000,16231.77,,Disability Insurance
O,71,9095,91020,171,00,000000,1812.72,,General Liability
O,71,9095,61031,171,00,000000,2628.56,,Workers Compensation
O,71,9095,91009,171,00,000000,376.26,,Other Insurance
O,71,9095,68029,171,00,000000,3980.58,,Telephone - Cell
